ac_gene_id	length_ac
ENSACAG00000026054	2631
ENSACAG00000026057	1270.5
ENSACAG00000026060	2307
ENSACAG00000026062	1698
ENSACAG00000026065	912
ENSACAG00000026066	309
ENSACAG00000026068	549
ENSACAG00000026075	505
ENSACAG00000026076	119
ENSACAG00000026078	828
ENSACAG00000026079	71
ENSACAG00000026081	549
ENSACAG00000026082	897
ENSACAG00000026083	2226
ENSACAG00000026084	963
ENSACAG00000026085	396
ENSACAG00000026087	1044
ENSACAG00000026088	1995
ENSACAG00000026090	788
ENSACAG00000026091	705
ENSACAG00000026095	1065
ENSACAG00000026096	1179
ENSACAG00000026101	666
ENSACAG00000026102	117
ENSACAG00000026104	76
ENSACAG00000026105	1929
ENSACAG00000026108	1548
ENSACAG00000026110	747
ENSACAG00000026111	1275
ENSACAG00000026113	618
ENSACAG00000026115	358
ENSACAG00000026118	828
ENSACAG00000026123	564
ENSACAG00000026127	118
ENSACAG00000026128	880
ENSACAG00000026129	118
ENSACAG00000026130	873
ENSACAG00000026134	1953
ENSACAG00000026136	735
ENSACAG00000026138	1002
ENSACAG00000026139	813
ENSACAG00000026140	3309
ENSACAG00000026142	2092
ENSACAG00000026143	1203
ENSACAG00000026145	119
ENSACAG00000026146	119
ENSACAG00000026147	1029
ENSACAG00000026150	296
ENSACAG00000026154	1377
ENSACAG00000026155	4284
ENSACAG00000026157	1296
ENSACAG00000026158	547
ENSACAG00000026164	1110
ENSACAG00000026165	657
ENSACAG00000026166	129
ENSACAG00000026167	2307
ENSACAG00000026168	684
ENSACAG00000026170	2946
ENSACAG00000026171	1629
ENSACAG00000026172	66
ENSACAG00000026177	3318
ENSACAG00000026178	103
ENSACAG00000026180	6407
ENSACAG00000026181	1438
ENSACAG00000026182	2078
ENSACAG00000026185	279
ENSACAG00000026189	1182
ENSACAG00000026192	1585
ENSACAG00000026194	645
ENSACAG00000026195	1554
ENSACAG00000026198	2368.5
ENSACAG00000026199	1281
ENSACAG00000026200	95
ENSACAG00000026203	699
ENSACAG00000026209	771
ENSACAG00000026212	2424
ENSACAG00000026213	2034
ENSACAG00000026223	150
ENSACAG00000026224	1600
ENSACAG00000026225	1767
ENSACAG00000026226	1743
ENSACAG00000026228	651
ENSACAG00000026229	1377
ENSACAG00000026230	195
ENSACAG00000026231	2547
ENSACAG00000026233	64
ENSACAG00000026234	2712
ENSACAG00000026237	834
ENSACAG00000026238	321
ENSACAG00000026240	838
ENSACAG00000026241	68
ENSACAG00000026242	270
ENSACAG00000026243	273
ENSACAG00000026245	1071
ENSACAG00000026246	1070
ENSACAG00000026249	973
ENSACAG00000026250	150
ENSACAG00000026252	1225
ENSACAG00000026254	2499
ENSACAG00000026255	1278
ENSACAG00000026260	1389
ENSACAG00000026261	118
ENSACAG00000026262	299
ENSACAG00000026264	1386
ENSACAG00000026265	861
ENSACAG00000026272	219
ENSACAG00000026276	555
ENSACAG00000026278	153
ENSACAG00000026279	118
ENSACAG00000026280	2799
ENSACAG00000026283	1662
ENSACAG00000026288	627
ENSACAG00000026290	1098
ENSACAG00000026291	978
ENSACAG00000026295	118
ENSACAG00000026296	1176
ENSACAG00000026297	118
ENSACAG00000026301	987
ENSACAG00000026304	883.5
ENSACAG00000026306	4761
ENSACAG00000026309	684
ENSACAG00000026311	1707
ENSACAG00000026313	1698
ENSACAG00000026315	1908
ENSACAG00000026317	420
ENSACAG00000026319	144
ENSACAG00000026322	1047
ENSACAG00000026324	507
ENSACAG00000026326	1428
ENSACAG00000026327	933
ENSACAG00000026328	3881
ENSACAG00000026330	873
ENSACAG00000026332	1380
ENSACAG00000026333	88
ENSACAG00000026334	399
ENSACAG00000026340	2418
ENSACAG00000026341	915
ENSACAG00000026346	138
ENSACAG00000026349	1372
ENSACAG00000026350	414
ENSACAG00000026352	222
ENSACAG00000026359	2182.5
ENSACAG00000026361	118
ENSACAG00000026366	417
ENSACAG00000026368	86
ENSACAG00000026369	91
ENSACAG00000026371	2067
ENSACAG00000026374	192
ENSACAG00000026375	2994
ENSACAG00000026380	240
ENSACAG00000026387	225
ENSACAG00000026388	2418
ENSACAG00000026389	2016
ENSACAG00000026390	306
ENSACAG00000026393	1365
ENSACAG00000026396	2346
ENSACAG00000026397	119
ENSACAG00000026399	3794
ENSACAG00000026400	591
ENSACAG00000026401	1232
ENSACAG00000026403	360
ENSACAG00000026405	1117
ENSACAG00000026410	81
ENSACAG00000026415	585
ENSACAG00000026421	2272
ENSACAG00000026422	88
ENSACAG00000026423	1356
ENSACAG00000026424	762
ENSACAG00000026425	222
ENSACAG00000026427	144
ENSACAG00000026428	1254
ENSACAG00000026429	119
ENSACAG00000026432	639
ENSACAG00000026434	1542
ENSACAG00000026435	119
ENSACAG00000026438	549
ENSACAG00000026440	1449
ENSACAG00000026441	118
ENSACAG00000026443	465
ENSACAG00000026444	660
ENSACAG00000026445	514
ENSACAG00000026447	624
ENSACAG00000026449	693
ENSACAG00000026452	3198
ENSACAG00000026454	486
ENSACAG00000026455	141
ENSACAG00000026456	1257
ENSACAG00000026460	77
ENSACAG00000026466	993
ENSACAG00000026467	413
ENSACAG00000026471	89
ENSACAG00000026477	150
ENSACAG00000026478	420
ENSACAG00000026479	1851
ENSACAG00000026480	1013
ENSACAG00000026483	1338
ENSACAG00000026488	1806
ENSACAG00000026489	1033
ENSACAG00000026491	966
ENSACAG00000026494	441
ENSACAG00000026495	555
ENSACAG00000026502	1358
ENSACAG00000026504	1737
ENSACAG00000026507	666
ENSACAG00000026509	1266
ENSACAG00000026510	77
ENSACAG00000026515	1154
ENSACAG00000026518	3147
ENSACAG00000026523	867
ENSACAG00000026525	1929
ENSACAG00000026529	681
ENSACAG00000026531	304
ENSACAG00000026533	567
ENSACAG00000026534	118
ENSACAG00000026535	2295
ENSACAG00000026537	118
ENSACAG00000026540	6366
ENSACAG00000026541	720
ENSACAG00000026546	303
ENSACAG00000026549	381
ENSACAG00000026550	91
ENSACAG00000026552	954
ENSACAG00000026554	88
ENSACAG00000026555	921
ENSACAG00000026556	1068
ENSACAG00000026558	1074
ENSACAG00000026559	988
ENSACAG00000026560	1422
ENSACAG00000026561	207
ENSACAG00000026562	528
ENSACAG00000026563	1834
ENSACAG00000026564	864
ENSACAG00000026565	978
ENSACAG00000026567	156
ENSACAG00000026568	1272
ENSACAG00000026569	888
ENSACAG00000026570	3377
ENSACAG00000026572	119
ENSACAG00000026573	510
ENSACAG00000026575	645
ENSACAG00000026577	618
ENSACAG00000026578	549
ENSACAG00000026579	267
ENSACAG00000026580	76
ENSACAG00000026581	927
ENSACAG00000026582	219
ENSACAG00000026583	564
ENSACAG00000026586	247
ENSACAG00000026588	1125
ENSACAG00000026589	144
ENSACAG00000026591	129
ENSACAG00000026592	939
ENSACAG00000026593	118
ENSACAG00000026595	88
ENSACAG00000026596	966
ENSACAG00000026597	2697
ENSACAG00000026600	1077
ENSACAG00000026604	210
ENSACAG00000026606	1431
ENSACAG00000026607	327
ENSACAG00000026609	264
ENSACAG00000026610	1074
ENSACAG00000026611	2709
ENSACAG00000026612	1263
ENSACAG00000026614	716
ENSACAG00000026617	780
ENSACAG00000026620	1576
ENSACAG00000026621	1943
ENSACAG00000026622	768
ENSACAG00000026623	118
ENSACAG00000026625	119
ENSACAG00000026629	1125
ENSACAG00000026630	118
ENSACAG00000026631	118
ENSACAG00000026632	750
ENSACAG00000026635	375
ENSACAG00000026636	1308
ENSACAG00000026637	735
ENSACAG00000026638	903
ENSACAG00000026640	79
ENSACAG00000026641	101
ENSACAG00000026642	324
ENSACAG00000026645	234
ENSACAG00000026648	93
ENSACAG00000026649	1830
ENSACAG00000026650	174
ENSACAG00000026651	2699
ENSACAG00000026653	1386
ENSACAG00000026654	510
ENSACAG00000026655	342
ENSACAG00000026656	118
ENSACAG00000026659	1357.5
ENSACAG00000026660	414
ENSACAG00000026661	705
ENSACAG00000026662	2424
ENSACAG00000026666	81
ENSACAG00000026667	118
ENSACAG00000026668	447
ENSACAG00000026673	366
ENSACAG00000026674	543
ENSACAG00000026675	111
ENSACAG00000026677	144
ENSACAG00000026679	420
ENSACAG00000026681	168
ENSACAG00000026683	186
ENSACAG00000026690	465
ENSACAG00000026691	897
ENSACAG00000026692	2526
ENSACAG00000026694	969
ENSACAG00000026695	453
ENSACAG00000026696	405
ENSACAG00000026697	476
ENSACAG00000026698	2970
ENSACAG00000026700	720
ENSACAG00000026702	1839
ENSACAG00000026704	918
ENSACAG00000026707	336
ENSACAG00000026709	237
ENSACAG00000026711	428
ENSACAG00000026712	309
ENSACAG00000026714	1878
ENSACAG00000026715	2151
ENSACAG00000026716	399
ENSACAG00000026720	2907
ENSACAG00000026721	2364
ENSACAG00000026725	119
ENSACAG00000026731	600
ENSACAG00000026732	2421
ENSACAG00000026733	240
ENSACAG00000026734	669
ENSACAG00000026736	117
ENSACAG00000026737	7077
ENSACAG00000026740	966
ENSACAG00000026741	108
ENSACAG00000026743	2283
ENSACAG00000026746	594
ENSACAG00000026748	780
ENSACAG00000026749	118
ENSACAG00000026750	690
ENSACAG00000026752	207
ENSACAG00000026755	1458
ENSACAG00000026757	411
ENSACAG00000026763	660
ENSACAG00000026764	93
ENSACAG00000026765	906
ENSACAG00000026766	405
ENSACAG00000026768	612
ENSACAG00000026769	2090
ENSACAG00000026771	411
ENSACAG00000026772	564
ENSACAG00000026773	1917
ENSACAG00000026774	399
ENSACAG00000026777	501
ENSACAG00000026778	579
ENSACAG00000026781	654
ENSACAG00000026782	766
ENSACAG00000026784	1098
ENSACAG00000026786	324
ENSACAG00000026791	2744
ENSACAG00000026793	2304
ENSACAG00000026799	6802
ENSACAG00000026800	1977
ENSACAG00000026804	123
ENSACAG00000026805	693
ENSACAG00000026806	2388
ENSACAG00000026810	1293
ENSACAG00000026811	118
ENSACAG00000026813	777
ENSACAG00000026814	2274
ENSACAG00000026817	117
ENSACAG00000026819	393
ENSACAG00000026820	3720
ENSACAG00000026822	2443
ENSACAG00000026823	657
ENSACAG00000026824	384
ENSACAG00000026826	597
ENSACAG00000026827	7346
ENSACAG00000026828	2100
ENSACAG00000026829	1263
ENSACAG00000026830	5992
ENSACAG00000026831	364.5
ENSACAG00000026832	1476
ENSACAG00000026834	2007
ENSACAG00000026836	945
ENSACAG00000026841	510
ENSACAG00000026843	471
ENSACAG00000026845	1257
ENSACAG00000026846	2500
ENSACAG00000026848	687
ENSACAG00000026849	342
ENSACAG00000026852	2703
ENSACAG00000026857	1032
ENSACAG00000026858	660
ENSACAG00000026859	1116
ENSACAG00000026860	1959
ENSACAG00000026861	2328
ENSACAG00000026863	3697
ENSACAG00000026866	4935
ENSACAG00000026867	3021
ENSACAG00000026868	444
ENSACAG00000026869	456
ENSACAG00000026874	558
ENSACAG00000026878	627
ENSACAG00000026879	1773
ENSACAG00000026880	1389
ENSACAG00000026882	118
ENSACAG00000026884	1371
ENSACAG00000026885	289
ENSACAG00000026886	396
ENSACAG00000026891	2421
ENSACAG00000026893	503
ENSACAG00000026894	435
ENSACAG00000026895	489
ENSACAG00000026896	786
ENSACAG00000026899	546
ENSACAG00000026900	203
ENSACAG00000026901	1858
ENSACAG00000026906	1269
ENSACAG00000026913	93
ENSACAG00000026914	420
ENSACAG00000026915	690
ENSACAG00000026916	2939
ENSACAG00000026919	720
ENSACAG00000026923	1591
ENSACAG00000026924	408
ENSACAG00000026925	2330
ENSACAG00000026926	846
ENSACAG00000026928	717
ENSACAG00000026932	1275
ENSACAG00000026933	1266
ENSACAG00000026934	1239
ENSACAG00000026938	234
ENSACAG00000026939	1530
ENSACAG00000026940	2093
ENSACAG00000026941	118
ENSACAG00000026942	1395
ENSACAG00000026947	468
ENSACAG00000026953	1717
ENSACAG00000026956	654
ENSACAG00000026958	5562
ENSACAG00000026959	6063
ENSACAG00000026961	717
ENSACAG00000026962	118
ENSACAG00000026968	2670
ENSACAG00000026969	2034
ENSACAG00000026971	2576
ENSACAG00000026972	118
ENSACAG00000026973	1425
ENSACAG00000026975	453
ENSACAG00000026980	1035
ENSACAG00000026984	5765
ENSACAG00000026985	1194
ENSACAG00000026986	669
ENSACAG00000026987	621
ENSACAG00000026991	734
ENSACAG00000026995	1269
ENSACAG00000026996	1689
ENSACAG00000026999	4220
ENSACAG00000027001	1149
ENSACAG00000027003	615
ENSACAG00000027005	1797
ENSACAG00000027006	1041
ENSACAG00000027007	930
ENSACAG00000027008	516
ENSACAG00000027009	831
ENSACAG00000027015	3673
ENSACAG00000027017	2111
ENSACAG00000027021	1446
ENSACAG00000027024	1351
ENSACAG00000027025	1278
ENSACAG00000027028	1587
ENSACAG00000027032	1338
ENSACAG00000027033	1791
ENSACAG00000027034	2397
ENSACAG00000027036	3885
ENSACAG00000027037	660
ENSACAG00000027038	336
ENSACAG00000027042	978
ENSACAG00000027043	102
ENSACAG00000027045	462
ENSACAG00000027046	3889
ENSACAG00000027048	1405.5
ENSACAG00000027050	1443
ENSACAG00000027051	714
ENSACAG00000027052	2863
ENSACAG00000027058	1035
ENSACAG00000027060	2097
ENSACAG00000027061	240
ENSACAG00000027062	1959
ENSACAG00000027063	1434
ENSACAG00000027065	2362
ENSACAG00000027068	552
ENSACAG00000027070	1503
ENSACAG00000027079	66
ENSACAG00000027080	456
ENSACAG00000027083	834
ENSACAG00000027084	4782
ENSACAG00000027085	180
ENSACAG00000027087	540
ENSACAG00000027088	118
ENSACAG00000027089	1389
ENSACAG00000027090	2982
ENSACAG00000027091	3411
ENSACAG00000027093	118
ENSACAG00000027094	771
ENSACAG00000027098	2418
ENSACAG00000027099	1080
ENSACAG00000027100	118
ENSACAG00000027102	816
ENSACAG00000027104	2311
ENSACAG00000027106	117
ENSACAG00000027108	164
ENSACAG00000027109	696
ENSACAG00000027111	705
ENSACAG00000027112	93
ENSACAG00000027113	118
ENSACAG00000027118	2055
ENSACAG00000027119	663
ENSACAG00000027120	1686
ENSACAG00000027124	414
ENSACAG00000027125	1809
ENSACAG00000027128	738
ENSACAG00000027129	2961
ENSACAG00000027130	6393
ENSACAG00000027131	1619
ENSACAG00000027133	2707
ENSACAG00000027135	624
ENSACAG00000027137	1686
ENSACAG00000027139	57
ENSACAG00000027140	118
ENSACAG00000027143	384
ENSACAG00000027144	543
ENSACAG00000027147	147
ENSACAG00000027149	471
ENSACAG00000027152	741
ENSACAG00000027154	96
ENSACAG00000027155	1188
ENSACAG00000027156	1409
ENSACAG00000027158	1506
ENSACAG00000027159	1780
ENSACAG00000027162	90
ENSACAG00000027163	2684
ENSACAG00000027170	2034
ENSACAG00000027177	393
ENSACAG00000027182	963
ENSACAG00000027185	375
ENSACAG00000027189	88
ENSACAG00000027190	1224
ENSACAG00000027193	1314
ENSACAG00000027194	99
ENSACAG00000027196	411
ENSACAG00000027200	1151
ENSACAG00000027201	123
ENSACAG00000027203	118
ENSACAG00000027204	1719
ENSACAG00000027208	198
ENSACAG00000027210	780
ENSACAG00000027212	420
ENSACAG00000027215	2403
ENSACAG00000027216	750
ENSACAG00000027218	1383
ENSACAG00000027222	4601
ENSACAG00000027223	1005
ENSACAG00000027224	88
ENSACAG00000027226	417
ENSACAG00000027227	88
ENSACAG00000027228	708
ENSACAG00000027231	1488
ENSACAG00000027233	318
ENSACAG00000027234	2160
ENSACAG00000027235	2039
ENSACAG00000027236	305
ENSACAG00000027238	1237
ENSACAG00000027245	2418
ENSACAG00000027246	954
ENSACAG00000027251	2271
ENSACAG00000027252	667
ENSACAG00000027254	88
ENSACAG00000027259	118
ENSACAG00000027261	1618
ENSACAG00000027262	1053
ENSACAG00000027265	420
ENSACAG00000027267	1356
ENSACAG00000027268	1623
ENSACAG00000027269	119
ENSACAG00000027271	696
ENSACAG00000027272	444
ENSACAG00000027273	1950
ENSACAG00000027274	381
ENSACAG00000027275	1266
ENSACAG00000027280	927
ENSACAG00000027289	597
ENSACAG00000027290	89
ENSACAG00000027291	118
ENSACAG00000027292	92
ENSACAG00000027300	996
ENSACAG00000027304	71
ENSACAG00000027306	119
ENSACAG00000027307	1677
ENSACAG00000027309	118
ENSACAG00000027310	663
ENSACAG00000027313	867
ENSACAG00000027314	278
ENSACAG00000027317	119
ENSACAG00000027324	420
ENSACAG00000027327	4381
ENSACAG00000027328	591
ENSACAG00000027332	82
ENSACAG00000027335	1098
ENSACAG00000027340	118
ENSACAG00000027342	2262
ENSACAG00000027343	1167
ENSACAG00000027346	1072
ENSACAG00000027354	482
ENSACAG00000027361	118
ENSACAG00000027366	2007
ENSACAG00000027370	294
ENSACAG00000027372	1480
ENSACAG00000027375	81
ENSACAG00000027376	270
ENSACAG00000027379	1425
ENSACAG00000027382	702
ENSACAG00000027384	438
ENSACAG00000027386	164
ENSACAG00000027387	1119
ENSACAG00000027388	468
ENSACAG00000027389	4576
ENSACAG00000027391	417
ENSACAG00000027392	1329
ENSACAG00000027393	4393
ENSACAG00000027395	687
ENSACAG00000027396	600
ENSACAG00000027397	2278
ENSACAG00000027398	457
ENSACAG00000027401	5618
ENSACAG00000027402	465
ENSACAG00000027405	1371
ENSACAG00000027406	2421
ENSACAG00000027409	192
ENSACAG00000027411	1688
ENSACAG00000027413	2334
ENSACAG00000027415	969
ENSACAG00000027417	345
ENSACAG00000027418	684
ENSACAG00000027419	1200
ENSACAG00000027421	258
ENSACAG00000027423	80
ENSACAG00000027430	1950
ENSACAG00000027432	809
ENSACAG00000027433	135
ENSACAG00000027434	1512
ENSACAG00000027437	2055
ENSACAG00000027439	534
ENSACAG00000027440	420
ENSACAG00000027441	705
ENSACAG00000027443	1065
ENSACAG00000027446	658
ENSACAG00000027450	774
ENSACAG00000027451	111
ENSACAG00000027453	81
ENSACAG00000027457	1995
ENSACAG00000027460	210
ENSACAG00000027464	978
ENSACAG00000027465	2717
ENSACAG00000027466	1008
ENSACAG00000027473	2249
ENSACAG00000027474	1359
ENSACAG00000027477	208
ENSACAG00000027479	1505
ENSACAG00000027481	432
ENSACAG00000027484	111
ENSACAG00000027490	233
ENSACAG00000027493	2961
ENSACAG00000027495	1686
ENSACAG00000027496	3270
ENSACAG00000027498	84
ENSACAG00000027502	141
ENSACAG00000027507	1062
ENSACAG00000027510	1347
ENSACAG00000027511	273
ENSACAG00000027512	118
ENSACAG00000027513	1308
ENSACAG00000027514	645
ENSACAG00000027515	111
ENSACAG00000027516	6198
ENSACAG00000027519	1518
ENSACAG00000027521	8059
ENSACAG00000027525	951
ENSACAG00000027527	246
ENSACAG00000027528	348
ENSACAG00000027532	4422
ENSACAG00000027535	684
ENSACAG00000027537	118
ENSACAG00000027539	1227
ENSACAG00000027540	960
ENSACAG00000027543	141
ENSACAG00000027544	636
ENSACAG00000027545	267
ENSACAG00000027548	537
ENSACAG00000027550	2078
ENSACAG00000027551	6161
ENSACAG00000027554	1991
ENSACAG00000027557	204
ENSACAG00000027559	2601
ENSACAG00000027560	600
ENSACAG00000027562	1188
ENSACAG00000027564	585
ENSACAG00000027565	573
ENSACAG00000027568	414
ENSACAG00000027569	633
ENSACAG00000027570	540
ENSACAG00000027573	399
ENSACAG00000027577	3675
ENSACAG00000027584	4792
ENSACAG00000027585	998
ENSACAG00000027586	441
ENSACAG00000027589	462
ENSACAG00000027590	726
ENSACAG00000027591	96
ENSACAG00000027592	118
ENSACAG00000027601	7848
ENSACAG00000027602	376
ENSACAG00000027603	675
ENSACAG00000027605	1005
ENSACAG00000027606	774
ENSACAG00000027609	164
ENSACAG00000027613	653
ENSACAG00000027615	118
ENSACAG00000027616	71
ENSACAG00000027618	708
ENSACAG00000027619	651
ENSACAG00000027620	1206
ENSACAG00000027622	483
ENSACAG00000027623	1371
ENSACAG00000027625	222
ENSACAG00000027626	360
ENSACAG00000027629	1146
ENSACAG00000027630	92
ENSACAG00000027631	1143
ENSACAG00000027634	5426
ENSACAG00000027635	918
ENSACAG00000027636	477
ENSACAG00000027639	2424
ENSACAG00000027642	2806
ENSACAG00000027644	600
ENSACAG00000027648	1068
ENSACAG00000027650	118
ENSACAG00000027652	669
ENSACAG00000027656	2476
ENSACAG00000027657	628
ENSACAG00000027658	2448
ENSACAG00000027662	240
ENSACAG00000027663	1890
ENSACAG00000027666	339
ENSACAG00000027669	957
ENSACAG00000027671	372
ENSACAG00000027674	1722
ENSACAG00000027677	1593
ENSACAG00000027678	1848
ENSACAG00000027679	118
ENSACAG00000027681	117
ENSACAG00000027687	159
ENSACAG00000027688	717
ENSACAG00000027689	75
ENSACAG00000027690	1365
ENSACAG00000027691	1437
ENSACAG00000027692	576
ENSACAG00000027695	88
ENSACAG00000027697	750
ENSACAG00000027698	4881
ENSACAG00000027701	3498
ENSACAG00000027704	681
ENSACAG00000027706	844.5
ENSACAG00000027707	1005
ENSACAG00000027708	1018
ENSACAG00000027709	1194
ENSACAG00000027710	630
ENSACAG00000027714	2418
ENSACAG00000027717	228
ENSACAG00000027720	942
ENSACAG00000027722	1563
ENSACAG00000027724	789
ENSACAG00000027725	2223
ENSACAG00000027726	115
ENSACAG00000027728	420
ENSACAG00000027729	912
ENSACAG00000027734	1681
ENSACAG00000027736	1785
ENSACAG00000027740	2668
ENSACAG00000027741	118
ENSACAG00000027744	117
ENSACAG00000027747	5253
ENSACAG00000027749	984
ENSACAG00000027751	1632
ENSACAG00000027753	118
ENSACAG00000027754	117
ENSACAG00000027755	88
ENSACAG00000027756	118
ENSACAG00000027759	2979
ENSACAG00000027762	936
ENSACAG00000027765	116
ENSACAG00000027766	1816
ENSACAG00000027767	118
ENSACAG00000027770	450
ENSACAG00000027774	244
ENSACAG00000027775	550.5
ENSACAG00000027776	408
ENSACAG00000027778	3584
ENSACAG00000027779	1827
ENSACAG00000027782	2842
ENSACAG00000027786	1701
ENSACAG00000027788	2145
ENSACAG00000027789	127
ENSACAG00000027791	118
ENSACAG00000027793	118
ENSACAG00000027795	1239
ENSACAG00000027796	177
ENSACAG00000027798	986
ENSACAG00000027803	1026
ENSACAG00000027804	945
ENSACAG00000027805	1347
ENSACAG00000027807	813
ENSACAG00000027810	1482
ENSACAG00000027813	1080
ENSACAG00000027814	118
ENSACAG00000027815	972
ENSACAG00000027817	118
ENSACAG00000027821	4345
ENSACAG00000027822	5127
ENSACAG00000027823	118
ENSACAG00000027824	318
ENSACAG00000027826	118
ENSACAG00000027827	105
ENSACAG00000027834	1251
ENSACAG00000027835	2729
ENSACAG00000027839	120
ENSACAG00000027840	594
ENSACAG00000027844	2961
ENSACAG00000027845	480
ENSACAG00000027847	1239
ENSACAG00000027850	118
ENSACAG00000027856	330
ENSACAG00000027860	3554
ENSACAG00000027861	1493
ENSACAG00000027863	1799
ENSACAG00000027865	3801
ENSACAG00000027866	2382
ENSACAG00000027867	246
ENSACAG00000027868	695
ENSACAG00000027871	1068
ENSACAG00000027873	1050
ENSACAG00000027875	696
ENSACAG00000027877	525
ENSACAG00000027878	927
ENSACAG00000027879	91
ENSACAG00000027880	2788
ENSACAG00000027882	1353
ENSACAG00000027884	810
ENSACAG00000027886	2016
ENSACAG00000027889	109
ENSACAG00000027890	2843
ENSACAG00000027893	684
ENSACAG00000027899	773
ENSACAG00000027902	2022
ENSACAG00000027904	4569
ENSACAG00000027906	118
ENSACAG00000027909	1085
ENSACAG00000027910	2412
ENSACAG00000027911	2112
ENSACAG00000027912	606
ENSACAG00000027915	3380
ENSACAG00000027919	732
ENSACAG00000027924	226
ENSACAG00000027925	2691
ENSACAG00000027928	2961
ENSACAG00000027930	4721
ENSACAG00000027931	118
ENSACAG00000027934	71
ENSACAG00000027940	417
ENSACAG00000027942	528
ENSACAG00000027944	177
ENSACAG00000027947	1467
ENSACAG00000027952	183
