am_gene_id	length_am
AMISG020070	675
AMISG020071	1781
AMISG020072	2163
AMISG020073	14138
AMISG020074	2741
AMISG020075	1726
AMISG020076	666
AMISG020077	1902.5
AMISG020078	746
AMISG020079	1012
AMISG020080	1269
AMISG020081	3425
AMISG020082	3503
AMISG020083	4562
AMISG020084	1681.5
AMISG020085	4155
AMISG020086	2851
AMISG020087	840
AMISG020088	679
AMISG020089	1554
AMISG020090	1133
AMISG020091	630
AMISG020092	406
AMISG020093	2330.5
AMISG020094	2298
AMISG020095	5869
AMISG020096	1137
AMISG020097	1098
AMISG020098	1132
AMISG020099	3219
AMISG020100	1042.5
AMISG020101	3252.5
AMISG020102	1534
AMISG020103	1442
AMISG020104	1461.5
AMISG020105	4042
AMISG020106	2246
AMISG020107	2197
AMISG020108	1442
AMISG020109	1164
AMISG020110	1013
AMISG020111	2513
AMISG020112	2948
AMISG020113	1178
AMISG020114	8237
AMISG020115	794
AMISG020116	2171
AMISG020117	7380
AMISG020118	2092.5
AMISG020119	12302
AMISG020120	3194
AMISG020121	1249
AMISG020122	19278
AMISG020123	2428
AMISG020124	2568.5
AMISG020125	1056
AMISG020126	3948
AMISG020127	1267.5
AMISG020128	561
AMISG020129	457
AMISG020130	2208
AMISG020131	9678
AMISG020132	3730
AMISG020133	1710
AMISG020134	852
AMISG020135	2016.5
AMISG020136	1152
AMISG020137	1665
AMISG020138	1304
AMISG020139	738
AMISG020140	1206
AMISG020141	1158
AMISG020142	1051
AMISG020143	900
AMISG020144	1145
AMISG020145	1057
AMISG020146	1139
AMISG020147	1290.5
AMISG020148	1302
AMISG020149	1389
AMISG020150	1268
AMISG020151	1250
AMISG020152	2677
AMISG020153	1203
AMISG020154	1977
AMISG020155	1181
AMISG020156	1768
AMISG020157	1128
AMISG020158	810
AMISG020159	879
AMISG020160	888
AMISG020161	1696
AMISG020162	3106
AMISG020163	2929
AMISG020164	2935
AMISG020165	1248
AMISG020166	1874
AMISG020167	2664
AMISG020168	825
AMISG020169	741
AMISG020170	3232
AMISG020171	1255
AMISG020172	519
AMISG020173	1336
AMISG020174	1018
AMISG020175	1788
AMISG020176	2180
AMISG020177	921
AMISG020178	1947
AMISG020179	1600
AMISG020180	610.5
AMISG020181	851
AMISG020182	1438
AMISG020183	718.5
AMISG020184	1194
AMISG020185	1294
AMISG020186	1409
AMISG020187	4492.5
AMISG020188	1075
AMISG020189	1018
AMISG020190	1316
AMISG020191	1359
AMISG020192	2822
AMISG020193	1503
AMISG020194	1430
AMISG020195	1017
AMISG020196	1576
AMISG020197	989
AMISG020198	868
AMISG020199	1855
AMISG020200	1422
AMISG020201	795
AMISG020202	4716
AMISG020203	1737
AMISG020204	2620
AMISG020205	1483
AMISG020206	5084
AMISG020207	658
AMISG020208	585.5
AMISG020209	2805
AMISG020210	2266
AMISG020211	1321
AMISG020212	1118
AMISG020213	2175
AMISG020214	947.5
AMISG020215	1502.5
AMISG020216	487
AMISG020217	1492
AMISG020218	3450
AMISG020219	1832.5
AMISG020220	460
AMISG020221	2251.5
AMISG020222	1779
AMISG020223	613
AMISG020224	1874.5
AMISG020225	3162.5
AMISG020226	1287
AMISG020227	1150
AMISG020228	699
AMISG020229	4441
AMISG020230	961
AMISG020231	1990
AMISG020232	1729
AMISG020233	2445
AMISG020234	6418
AMISG020235	1290
AMISG020236	1392
AMISG020237	531
AMISG020238	390
AMISG020239	4465
AMISG020240	2910
AMISG020241	1655
AMISG020242	2362
AMISG020243	1570
AMISG020244	4360
AMISG020245	1209
AMISG020246	1441
AMISG020247	4120
AMISG020248	635
AMISG020249	3883
AMISG020250	2379
AMISG020251	3462
AMISG020252	2272
AMISG020253	1022
AMISG020254	3289
AMISG020255	5303.5
AMISG020256	664
AMISG020257	2029
AMISG020258	2882
AMISG020259	1470
AMISG020260	668
AMISG020261	4063
AMISG020262	1580
AMISG020263	2662
AMISG020264	1177
AMISG020265	1178
AMISG020266	4184
AMISG020267	1154
AMISG020268	1241
AMISG020269	1699
AMISG020270	3177
AMISG020271	3851
AMISG020272	3254.5
AMISG020273	1626
AMISG020274	2937.5
AMISG020275	948
AMISG020276	6315
AMISG020277	985
AMISG020278	1302
AMISG020279	1378.5
AMISG020280	803.5
AMISG020281	2031
AMISG020282	2866
AMISG020283	3348
AMISG020284	1312
AMISG020285	3870.5
AMISG020286	751
AMISG020287	1565
AMISG020288	2192
AMISG020289	2465
AMISG020290	1182.5
AMISG020291	1202.5
AMISG020292	2423
AMISG020293	5591.5
AMISG020294	1848
AMISG020295	1567
AMISG020296	634
AMISG020297	3805
AMISG020298	971
AMISG020299	1016
AMISG020300	2481
AMISG020301	6935
AMISG020302	1137
AMISG020303	1001
AMISG020304	6397
AMISG020305	1176
AMISG020306	4982
AMISG020307	1644
AMISG020308	1054.5
AMISG020309	4195
AMISG020310	1276
AMISG020311	1403
AMISG020312	2245
AMISG020313	1982
AMISG020314	15861
AMISG020315	1027
AMISG020316	2161
AMISG020317	1916
AMISG020318	996
AMISG020319	1335
AMISG020320	1010.5
AMISG020321	4110
AMISG020322	621
AMISG020323	3275
AMISG020324	2940
AMISG020325	3368
AMISG020326	875
AMISG020327	585
AMISG020328	661.5
AMISG020329	1094.5
AMISG020330	1901
AMISG020331	963
AMISG020332	457.5
AMISG020333	832
AMISG020334	1543
AMISG020335	1274
AMISG020336	409
AMISG020337	1771
AMISG020338	1314
AMISG020339	1069
AMISG020340	944
AMISG020341	3909
AMISG020342	802
AMISG020343	4906.5
AMISG020344	3374
AMISG020345	1293
AMISG020346	2614
AMISG020347	1129
AMISG020348	2653
AMISG020349	1992
AMISG020350	962
AMISG020351	636
AMISG020352	868
AMISG020353	807
AMISG020354	1232.5
AMISG020355	1036
AMISG020356	1553
AMISG020357	1297
AMISG020358	839
AMISG020359	1215
AMISG020360	2156
AMISG020361	1707
AMISG020362	1679
AMISG020363	776
AMISG020364	1123
AMISG020365	748
AMISG020366	1896
AMISG020367	1444
AMISG020368	1205
AMISG020369	659
AMISG020370	2908
AMISG020371	1202
AMISG020372	3275
AMISG020373	1424
AMISG020374	3402
AMISG020375	868
AMISG020376	1019
AMISG020377	587
AMISG020378	2022.5
AMISG020379	1083
AMISG020380	581
AMISG020381	781
AMISG020382	1700
AMISG020383	1324
AMISG020384	3385.5
AMISG020385	2337
AMISG020386	2501
AMISG020387	895
AMISG020388	514
AMISG020389	1800
AMISG020390	1106
AMISG020391	2279
AMISG020392	1712.5
AMISG020393	504
AMISG020394	1910
AMISG020395	568
AMISG020396	1854
AMISG020397	1100
AMISG020398	935
AMISG020399	1614
AMISG020400	1136
AMISG020401	932
AMISG020402	2864
AMISG020403	1843
AMISG020404	1026.5
AMISG020405	3107.5
AMISG020406	1202.5
AMISG020407	2284
AMISG020408	1073
AMISG020409	1260
AMISG020410	1959
AMISG020411	809
AMISG020412	938
AMISG020413	4191
AMISG020414	2273
AMISG020415	1007
AMISG020416	3290
AMISG020417	2679.5
AMISG020418	651
AMISG020419	3487.5
AMISG020420	1423
AMISG020421	4566
AMISG020422	1820.5
AMISG020423	1652
AMISG020424	1170
AMISG020425	2444
AMISG020426	785
AMISG020427	2782
AMISG020428	4210
AMISG020429	1151
AMISG020430	980
AMISG020431	1395
AMISG020432	1075
AMISG020433	1269
AMISG020434	1461
AMISG020435	2021
AMISG020436	781
AMISG020437	759.5
AMISG020438	1184.5
AMISG020439	6038
AMISG020440	920
AMISG020441	590
AMISG020442	1576.5
AMISG020443	780
AMISG020444	1220
AMISG020445	882
AMISG020446	710
AMISG020447	1804
AMISG020448	1970
AMISG020449	457
AMISG020450	1777
AMISG020451	2956.5
AMISG020452	458
AMISG020453	2009.5
AMISG020454	1225
AMISG020455	2094
AMISG020456	890
AMISG020457	898
AMISG020458	3698
AMISG020459	2919.5
AMISG020460	1244
AMISG020461	1578.5
AMISG020462	2563
AMISG020463	4050
AMISG020464	863
AMISG020465	555
AMISG020466	606.5
AMISG020467	1240
AMISG020468	571
AMISG020469	1009.5
AMISG020470	1124
AMISG020471	1316
AMISG020472	2932
AMISG020473	1974
AMISG020474	737
AMISG020475	979
AMISG020476	1468.5
AMISG020477	3034
AMISG020478	921
AMISG020479	2178
AMISG020480	661.5
AMISG020481	2799.5
AMISG020482	7106
AMISG020483	3536
AMISG020484	1229
AMISG020485	4429.5
AMISG020486	1384
AMISG020487	594.5
AMISG020488	904
AMISG020489	530
AMISG020490	1621
AMISG020491	1525
AMISG020492	853
AMISG020493	991
AMISG020494	1385.5
AMISG020495	1158
AMISG020496	1965
AMISG020497	712
AMISG020498	1067
AMISG020499	2549
AMISG020500	1106.5
AMISG020501	1021
AMISG020502	2545
AMISG020503	883
AMISG020504	3839
AMISG020505	672
AMISG020506	1750
AMISG020507	1411
AMISG020508	866
AMISG020509	3517
AMISG020510	1333.5
AMISG020511	1077.5
AMISG020512	975
AMISG020513	511
AMISG020514	731
AMISG020515	1284
AMISG020516	832
AMISG020517	429
AMISG020518	1462
AMISG020519	1200
AMISG020520	1458
AMISG020521	3377.5
AMISG020522	1385
AMISG020523	1305
AMISG020524	675
AMISG020525	2226.5
AMISG020526	5946
AMISG020527	1145.5
AMISG020528	939
AMISG020529	4573
AMISG020530	1157
AMISG020531	628
AMISG020532	962
AMISG020533	833
AMISG020534	1447
AMISG020535	546
AMISG020536	2563
AMISG020537	1132
AMISG020538	2021
AMISG020539	1275
AMISG020540	695
AMISG020541	3313
AMISG020542	2541
AMISG020543	1991
AMISG020544	530
AMISG020545	1528
AMISG020546	2651
AMISG020547	1845
AMISG020548	722
AMISG020549	8961
AMISG020550	692
AMISG020551	3716
AMISG020552	653.5
AMISG020553	2127
AMISG020554	2334
AMISG020555	5544
AMISG020556	1366
AMISG020557	3578
AMISG020558	650
AMISG020559	708
AMISG020560	861
AMISG020561	799
AMISG020562	872
AMISG020563	1532.5
AMISG020564	1293
AMISG020565	1815
AMISG020566	1120
AMISG020567	822
AMISG020568	1769
AMISG020569	1168
AMISG020570	1089
AMISG020571	1856
AMISG020572	512
AMISG020573	1639
AMISG020574	1439
AMISG020575	1067
AMISG020576	4514
AMISG020577	2061
AMISG020578	761
AMISG020579	729
AMISG020580	1251
AMISG020581	2944
AMISG020582	471
AMISG020583	1123.5
AMISG020584	876
AMISG020585	838
AMISG020586	951
AMISG020587	1368
AMISG020588	3202
AMISG020589	1875.5
AMISG020590	1946
AMISG020591	464
AMISG020592	1317
AMISG020593	3472
AMISG020594	939
AMISG020595	5206
AMISG020596	1056
AMISG020597	536
AMISG020598	3050
AMISG020599	4951.5
AMISG020600	887
AMISG020601	1118
AMISG020602	492
AMISG020603	777
AMISG020604	1205.5
AMISG020605	1606
AMISG020606	2388
AMISG020607	1257
AMISG020608	2189
AMISG020609	1177
AMISG020610	1455
AMISG020611	581
AMISG020612	3560
AMISG020613	729
AMISG020614	2000
AMISG020615	1491
AMISG020616	860
AMISG020617	848
AMISG020618	2395
AMISG020619	2954
AMISG020620	5673
AMISG020621	2846
AMISG020622	1401
AMISG020623	1470
AMISG020624	2256
AMISG020625	1684
AMISG020626	1374
AMISG020627	2031
AMISG020628	2091
AMISG020629	698
AMISG020630	1486
AMISG020631	984
AMISG020632	991
AMISG020633	1460
AMISG020634	1137
AMISG020635	1106
AMISG020636	1179
AMISG020637	1048
AMISG020638	4482.5
AMISG020639	1469
AMISG020640	4529.5
AMISG020641	3245.5
AMISG020642	3552
AMISG020643	1116
AMISG020644	2199
AMISG020645	1707
AMISG020646	2294
AMISG020647	3701
AMISG020648	1179
AMISG020649	3539
AMISG020650	1222
AMISG020651	2886
AMISG020652	1959
AMISG020653	2986
AMISG020654	2669
AMISG020655	1844
AMISG020656	3166
AMISG020657	1377
AMISG020658	1105
AMISG020659	1685
AMISG020660	1529
AMISG020661	1894
AMISG020662	499
AMISG020663	1264
AMISG020664	922
AMISG020665	716
AMISG020666	4571
AMISG020667	966
AMISG020668	585
AMISG020669	3932
AMISG020670	836
AMISG020671	1199
AMISG020672	4319
AMISG020673	2267
AMISG020674	1070.5
AMISG020675	1448
AMISG020676	962
AMISG020677	951
AMISG020678	2934
AMISG020679	4755
AMISG020680	1710.5
AMISG020681	1394
AMISG020682	3724
AMISG020683	2003.5
AMISG020684	474
AMISG020685	1067
AMISG020686	1376
AMISG020687	5648
AMISG020688	1591
AMISG020689	1947
AMISG020690	583
AMISG020691	1574.5
AMISG020692	1731
AMISG020693	735
AMISG020694	1051
AMISG020695	8130
AMISG020696	649
AMISG020697	4691
AMISG020698	3257
AMISG020699	1342
AMISG020700	727
AMISG020701	2330
AMISG020702	1476
AMISG020703	3242
AMISG020704	1843.5
AMISG020705	471
AMISG020706	3688
AMISG020707	912
AMISG020708	4854.5
AMISG020709	498
AMISG020710	705
AMISG020711	602
AMISG020712	2236
AMISG020713	1026
AMISG020714	847
AMISG020715	973
AMISG020716	1653
AMISG020717	1100
AMISG020718	2455
AMISG020719	1271
AMISG020720	1110.5
AMISG020721	2037
AMISG020722	2954.5
AMISG020723	986
AMISG020724	1220
AMISG020725	960.5
AMISG020726	2268
AMISG020727	587
AMISG020728	1859
AMISG020729	1039
AMISG020730	275
AMISG020731	755
AMISG020732	1029
AMISG020733	1740
AMISG020734	4138
AMISG020735	1170
AMISG020736	642.5
AMISG020737	2035
AMISG020738	1038
AMISG020739	780.5
AMISG020740	1024
AMISG020741	1519
AMISG020742	2114
AMISG020743	716
AMISG020744	681
AMISG020745	970
AMISG020746	524
AMISG020747	2566
AMISG020748	1298
AMISG020749	1701
AMISG020750	1450
AMISG020751	879
AMISG020752	3139
AMISG020753	1409.5
AMISG020754	1713
AMISG020755	1778
AMISG020756	1588
AMISG020757	1458
AMISG020758	2233
AMISG020759	1691
AMISG020760	2539
AMISG020761	820
AMISG020762	1239
AMISG020763	1497.5
AMISG020764	1410
AMISG020765	1104
AMISG020766	786
AMISG020767	1744
AMISG020768	4846.5
AMISG020769	2139.5
AMISG020770	4338
AMISG020771	3086.5
AMISG020772	1631.5
AMISG020773	3564
AMISG020774	1360
AMISG020775	1449
AMISG020776	584
AMISG020777	2519
AMISG020778	683
AMISG020779	1514
AMISG020780	988
AMISG020781	2310
AMISG020782	1246
AMISG020783	1642.5
AMISG020784	4647
AMISG020785	1220
AMISG020786	881
AMISG020787	795
AMISG020788	6085.5
AMISG020789	1835
AMISG020790	621
AMISG020791	772
AMISG020792	1288
AMISG020793	775
AMISG020794	1064
AMISG020795	1006
AMISG020796	720
AMISG020797	920
AMISG020798	1146
AMISG020799	1150
AMISG020800	1430
AMISG020801	1401
AMISG020802	547
AMISG020803	6620
AMISG020804	1101
AMISG020805	1407
AMISG020806	868
AMISG020807	1566
AMISG020808	2690
AMISG020809	1652
AMISG020810	3072
AMISG020811	1765
AMISG020812	1798.5
AMISG020813	2472
AMISG020814	1534.5
AMISG020815	712
AMISG020816	994.5
AMISG020817	7709
AMISG020818	1256
AMISG020819	1132
AMISG020820	2074
AMISG020821	1178
AMISG020822	8263.5
AMISG020823	4912
AMISG020824	844
AMISG020825	2122
AMISG020826	1108
AMISG020827	712
AMISG020828	3045
AMISG020829	5013
AMISG020830	1282
AMISG020831	3147
AMISG020832	7477
AMISG020833	1589
AMISG020834	1956.5
AMISG020835	539
AMISG020836	1456.5
AMISG020837	1379
AMISG020838	1193
AMISG020839	531
AMISG020840	928
AMISG020841	4847
AMISG020842	1652.5
AMISG020843	1909.5
AMISG020844	1223
AMISG020845	1273
AMISG020846	1912
AMISG020847	862
AMISG020848	1127
AMISG020849	1688
AMISG020850	4445
AMISG020851	398
AMISG020852	739
AMISG020853	1078
AMISG020854	966.5
AMISG020855	1484.5
AMISG020856	2271
AMISG020857	1452.5
AMISG020858	404
AMISG020859	1802
AMISG020860	1575
AMISG020861	584
AMISG020862	1411
AMISG020863	1300
AMISG020864	1034.5
AMISG020865	1308
AMISG020866	958.5
AMISG020867	524
AMISG020868	1538
AMISG020869	822
AMISG020870	389
AMISG020871	14225
AMISG020872	2148
AMISG020873	767
AMISG020874	584
AMISG020875	1990
AMISG020876	741
AMISG020877	760
AMISG020878	1305
AMISG020879	1362.5
AMISG020880	2283
AMISG020881	828
AMISG020882	1803
AMISG020883	1019
AMISG020884	1189
AMISG020885	2158
AMISG020886	1796
AMISG020887	6668
AMISG020888	1119
AMISG020889	1057
AMISG020890	583
AMISG020891	1310
AMISG020892	2211
AMISG020893	860
AMISG020894	1900
AMISG020895	723
AMISG020896	2046
AMISG020897	460
AMISG020898	699
AMISG020899	1517
AMISG020900	1324.5
AMISG020901	1347
AMISG020902	4127.5
AMISG020903	1899
AMISG020904	2816
AMISG020905	1791
AMISG020906	1893
AMISG020907	1359
AMISG020908	782
AMISG020909	1551
AMISG020910	1679
AMISG020911	2601
AMISG020912	1581
AMISG020913	6029.5
AMISG020914	1388
AMISG020915	9520.5
AMISG020916	918
AMISG020917	2884
AMISG020918	698.5
AMISG020919	2194
AMISG020920	1699.5
AMISG020921	6503
AMISG020922	595
AMISG020923	1574
AMISG020924	1538
AMISG020925	1299
AMISG020926	3003.5
AMISG020927	1042
AMISG020928	6819
AMISG020929	777
AMISG020930	785
AMISG020931	740
AMISG020932	1995
AMISG020933	5187.5
AMISG020934	887
AMISG020935	1757
AMISG020936	4567.5
AMISG020937	2101
AMISG020938	2712
AMISG020939	4447
AMISG020940	4908.5
AMISG020941	782
AMISG020942	713
AMISG020943	957
AMISG020944	1667
AMISG020945	1822
AMISG020946	1655
AMISG020947	536
AMISG020948	448
AMISG020949	2541
AMISG020950	5122
AMISG020951	1372
AMISG020952	510
AMISG020953	1947
AMISG020954	1679
AMISG020955	2229.5
AMISG020956	1390
AMISG020957	1112
AMISG020958	2605
AMISG020959	3174
AMISG020960	2219
AMISG020961	731
AMISG020962	2703.5
AMISG020963	578
AMISG020964	594
AMISG020965	4487.5
AMISG020966	4093
AMISG020967	675
AMISG020968	2016
AMISG020969	6720
AMISG020970	2990
AMISG020971	3854
AMISG020972	6098
AMISG020973	967
AMISG020974	572
AMISG020975	5113
AMISG020976	440
AMISG020977	1846
AMISG020978	1570
AMISG020979	1904
AMISG020980	712
AMISG020981	7279.5
AMISG020982	2224
AMISG020983	887
AMISG020984	1379
AMISG020985	1080
AMISG020986	3000
AMISG020987	1889
AMISG020988	577
AMISG020989	968
AMISG020990	969
AMISG020991	1232
AMISG020992	1458
AMISG020993	672
AMISG020994	624
AMISG020995	1248
AMISG020996	738
AMISG020997	2453
AMISG020998	1417.5
AMISG020999	1764
AMISG021000	5080
AMISG021001	5190
AMISG021002	630
AMISG021003	982
AMISG021004	1467
AMISG021005	1408.5
AMISG021006	997
AMISG021007	2573
AMISG021008	1153
AMISG021009	3698
AMISG021010	1955
AMISG021011	980
AMISG021012	2814
AMISG021013	461
AMISG021014	1101
AMISG021015	543
AMISG021016	2500.5
AMISG021017	1925
AMISG021018	4231
AMISG021019	1448
AMISG021020	2353
AMISG021021	886
AMISG021022	1175
AMISG021023	1257
AMISG021024	881
AMISG021025	1002
AMISG021026	1227
AMISG021027	1247
AMISG021028	1913
AMISG021029	574
AMISG021030	1396
AMISG021031	1861
AMISG021032	1678
AMISG021033	1770
AMISG021034	3250
AMISG021035	994
AMISG021036	1845.5
AMISG021037	573
AMISG021038	884
AMISG021039	943
AMISG021040	806
AMISG021041	1037
AMISG021042	3639
AMISG021043	1568.5
AMISG021044	1590
AMISG021045	1869
AMISG021046	1063
AMISG021047	4312
AMISG021048	405
AMISG021049	849
AMISG021050	1017
AMISG021051	1636
AMISG021052	1114
AMISG021053	2343
AMISG021054	1329
AMISG021055	3135
AMISG021056	709
AMISG021057	783
AMISG021058	1648
AMISG021059	1805
AMISG021060	1885
AMISG021061	2259
AMISG021062	2955.5
AMISG021063	1839
AMISG021064	1448
AMISG021065	3671.5
AMISG021066	1188
AMISG021067	1813
AMISG021068	1990
AMISG021069	798
AMISG021070	2754
AMISG021071	1701.5
AMISG021072	4646
AMISG021073	1080.5
AMISG021074	705
AMISG021075	1336
AMISG021076	1196
AMISG021077	747
AMISG021078	972
AMISG021079	1196
AMISG021080	1170
AMISG021081	935
AMISG021082	709
AMISG021083	808
AMISG021084	729
AMISG021085	2811
AMISG021086	1334.5
AMISG021087	2427
AMISG021088	2097
AMISG021089	1156
AMISG021090	10239
AMISG021091	3368
AMISG021092	999
AMISG021093	2362.5
AMISG021094	987
AMISG021095	993
AMISG021096	1531
AMISG021097	3449
AMISG021098	1946.5
AMISG021099	2474.5
AMISG021100	518
AMISG021101	2017
AMISG021102	448
AMISG021103	662
AMISG021104	2170
AMISG021105	1180
AMISG021106	1908
AMISG021107	1640
AMISG021108	2469
AMISG021109	1940
AMISG021110	1290
AMISG021111	9071
AMISG021112	1174
AMISG021113	340
AMISG021114	1351.5
AMISG021115	902
AMISG021116	944
AMISG021117	1282
AMISG021118	1070
AMISG021119	2128
AMISG021120	2582
AMISG021121	2256.5
AMISG021122	1104.5
AMISG021123	522
AMISG021124	1965
AMISG021125	866
AMISG021126	1794
AMISG021127	1807.5
AMISG021128	2661
AMISG021129	2155
AMISG021130	3469
AMISG021131	1862
AMISG021132	3748
AMISG021133	1372
AMISG021134	5155
AMISG021135	2208
AMISG021136	1483
AMISG021137	942
AMISG021138	973
AMISG021139	748
AMISG021140	1101.5
AMISG021141	805
AMISG021142	1580
AMISG021143	2308
AMISG021144	1158
AMISG021145	2647
AMISG021146	674
AMISG021147	1080
AMISG021148	871
AMISG021149	668
AMISG021150	1772
AMISG021151	527
AMISG021152	705
AMISG021153	1106
AMISG021154	2609
AMISG021155	1242
AMISG021156	2056
AMISG021157	856
AMISG021158	1904.5
AMISG021159	1298
AMISG021160	872
AMISG021161	1345
AMISG021162	628.5
AMISG021163	2224.5
AMISG021164	2662
AMISG021165	934
AMISG021166	854
AMISG021167	1137
AMISG021168	1390
AMISG021169	777
AMISG021170	1241
AMISG021171	1534
AMISG021172	1275
AMISG021173	1607.5
AMISG021174	1685.5
AMISG021175	1820
AMISG021176	1653
AMISG021177	2874
AMISG021178	988
AMISG021179	1863
AMISG021180	727.5
AMISG021181	920
AMISG021182	1822
AMISG021183	2024
AMISG021184	1539
AMISG021185	1919
AMISG021186	1798
AMISG021187	446
AMISG021188	1300
AMISG021189	3835
AMISG021190	2396
AMISG021191	753
AMISG021192	1184
AMISG021193	1098
AMISG021194	830
AMISG021195	593
AMISG021196	929
AMISG021197	934
AMISG021198	1087
AMISG021199	684
AMISG021200	1114
AMISG021201	1381.5
AMISG021202	2156
AMISG021203	1172
AMISG021204	728
AMISG021205	1214
AMISG021206	2127.5
AMISG021207	640
AMISG021208	1471
AMISG021209	1566.5
AMISG021210	971
AMISG021211	2896
AMISG021212	1848
AMISG021213	1689
AMISG021214	3150.5
AMISG021215	1199
AMISG021216	642
AMISG021217	4515
AMISG021218	1964
AMISG021219	405
AMISG021220	2303.5
AMISG021221	2131
AMISG021222	1340
AMISG021223	1152
AMISG021224	2143
AMISG021225	1745
AMISG021226	1817
AMISG021227	616
AMISG021228	1275
AMISG021229	573
AMISG021230	2960
AMISG021231	630
AMISG021232	569
AMISG021233	2444.5
AMISG021234	1217
AMISG021235	1479
AMISG021236	1642
AMISG021237	1887.5
AMISG021238	1207
AMISG021239	1528
AMISG021240	1347
AMISG021241	2363
AMISG021242	1231
AMISG021243	577.5
AMISG021244	751
AMISG021245	1154
AMISG021246	1055
AMISG021247	1267
AMISG021248	719
AMISG021249	962
AMISG021250	1776
AMISG021251	732
AMISG021252	1953
AMISG021253	2029
AMISG021254	955
AMISG021255	744
AMISG021256	756.5
AMISG021257	1349
AMISG021258	2247
AMISG021259	3247
AMISG021260	1888
AMISG021261	1186
AMISG021262	2909
AMISG021263	1180
AMISG021264	1229
AMISG021265	959
AMISG021266	3670
AMISG021267	1082
AMISG021268	787
AMISG021269	515
AMISG021270	711
AMISG021271	440
AMISG021272	1424
AMISG021273	757
AMISG021274	867
AMISG021275	988
AMISG021276	1591
AMISG021277	1851
AMISG021278	699
AMISG021279	1178.5
AMISG021280	1584
AMISG021281	1433
AMISG021282	1099
AMISG021283	1474
AMISG021284	1189.5
AMISG021285	2037
AMISG021286	975
AMISG021287	2869
AMISG021288	3479
AMISG021289	1169
AMISG021290	2330.5
AMISG021291	1848
AMISG021292	2006
AMISG021293	1257
AMISG021294	1108
AMISG021295	2425
AMISG021296	1340
AMISG021297	1413.5
AMISG021298	6403
AMISG021299	465
AMISG021300	1177.5
AMISG021301	2749.5
AMISG021302	7579
AMISG021303	1139
AMISG021304	1288
AMISG021305	1883
AMISG021306	836
AMISG021307	1782
AMISG021308	4199
AMISG021309	1800
AMISG021310	1365
AMISG021311	854
AMISG021312	2302
AMISG021313	2238
AMISG021314	2857
AMISG021315	3658
AMISG021316	857
AMISG021317	1197
AMISG021318	1011
